amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_night_transaction,amount_to_trust_ratio,amount_velocity_ratio,is_high_risk_location,location_anomaly_score,is_high_amount,is_low_trust,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,time_of_day_category_Afternoon,time_of_day_category_Evening,time_of_day_category_Morning,time_of_day_category_Night,is_fraud
157.04,6,0,0,39,1,51,0,4.026666563418806,78.52,0,0,0,1,0,1,0,0,0,0,0,1,0,0
380.43,3,1,0,69,2,32,1,5.513478180964085,126.81,1,1,0,0,0,0,0,1,0,0,0,0,1,0
282.56,15,0,0,90,1,56,0,3.1395555206716055,141.28,0,0,0,0,0,0,1,0,0,1,0,0,0,0
209.05,17,0,0,45,3,41,0,4.64555545232099,52.2625,0,0,0,0,0,0,0,1,0,1,0,0,0,0
122.1,12,0,0,26,4,33,0,4.696153665532551,24.419999999999998,0,0,0,1,0,0,0,1,0,1,0,0,0,0
84.3,0,0,0,94,1,19,1,0.8968085010977819,42.15,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78.9,2,0,0,63,2,49,1,1.2523809325018902,26.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
521.21,14,0,0,98,1,58,0,5.318469333485007,260.605,0,0,1,0,0,1,0,0,0,1,0,0,0,0
181.29,19,0,0,69,0,40,0,2.627391266269692,181.29,0,0,0,0,0,0,0,1,0,0,1,0,0,0
103.94,21,0,0,32,2,47,0,3.2481248984960973,34.64666666666667,0,0,0,1,1,0,0,0,0,0,1,0,0,0
15.35,7,0,0,72,3,28,0,0.21319444148341055,3.8375,0,0,0,0,1,0,0,0,0,0,0,1,0,0
140.27,19,0,0,70,4,22,0,2.003857114230613,28.054000000000002,0,0,0,0,0,0,0,0,1,0,1,0,0,0
411.88,22,0,0,26,3,34,0,15.841537852248543,102.97,0,0,0,1,0,0,1,0,0,0,1,0,0,0
369.1,13,0,0,85,4,41,0,4.342352890089966,73.82000000000001,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46.41,5,0,0,85,1,31,1,0.5459999935764707,23.205,0,0,0,0,0,0,1,0,0,0,0,0,1,0
165.43,8,0,0,80,0,21,0,2.067874974151563,165.43,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90.45,14,0,0,29,2,63,0,3.118965409690848,30.150000000000002,0,0,0,1,0,1,0,0,0,1,0,0,0,0
377.34,6,0,0,73,3,18,0,5.169041025081629,94.335,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.28,22,1,0,87,1,46,0,0.10666666544061304,4.64,1,1,0,0,0,0,1,0,0,0,1,0,0,0
97.67,15,0,0,58,0,49,0,1.6839654882074917,97.67,0,0,0,0,1,0,0,0,0,1,0,0,0,0
605.76,18,0,0,49,5,52,0,12.362448727296965,100.96,0,0,1,0,1,0,0,0,0,0,1,0,0,0
38.35,14,0,0,27,2,56,0,1.4203703177640623,12.783333333333333,0,0,0,1,1,0,0,0,0,1,0,0,0,0
376.2,10,1,0,43,2,41,0,8.748837005841,125.39999999999999,1,1,0,0,0,1,0,0,0,0,0,1,0,0
411.0,13,0,0,55,1,49,0,7.472727136859507,205.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
108.99,3,0,0,94,3,50,1,1.1594680727716162,27.2475,0,0,0,0,0,0,0,1,0,0,0,0,1,0
173.94,7,0,1,91,2,58,0,1.9114285504238622,57.98,1,1,0,0,1,0,0,0,0,0,0,1,0,0
6.44,9,0,0,66,0,65,0,0.09757575609733704,6.44,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1025.08,23,1,0,42,2,64,0,24.406666085555567,341.6933333333333,1,1,1,0,1,0,0,0,0,0,1,0,0,0
90.82,0,0,0,88,4,35,1,1.0320454428176653,18.163999999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0
73.19,22,0,0,56,2,40,0,1.3069642623756381,24.396666666666665,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26.44,14,0,0,31,2,33,0,0.8529031982934452,8.813333333333334,0,0,0,1,0,0,1,0,0,1,0,0,0,0
140.24,3,0,0,65,1,45,1,2.1575384283455628,70.12,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43.97,9,0,0,63,1,21,0,0.6979364968581508,21.985,0,0,0,0,0,0,1,0,0,0,0,1,0,0
84.7,12,0,1,80,3,30,0,1.0587499867656252,21.175,1,1,0,0,1,0,0,0,0,1,0,0,0,0
73.6,1,0,1,98,0,69,1,0.7510204004997918,73.6,1,1,0,0,0,1,0,0,0,0,0,0,1,0
71.43,4,0,0,83,1,52,1,0.8606023992698507,35.715,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14.09,8,1,1,46,2,51,0,0.30630434116729693,4.696666666666666,1,2,0,0,1,0,0,0,0,0,0,1,0,0
293.17,16,0,1,70,0,22,0,4.1881427973122465,293.17,1,1,0,0,1,0,0,0,0,1,0,0,0,0
9.98,21,0,0,40,1,38,0,0.24949999376250018,4.99,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49.43,22,0,0,69,1,39,0,0.7163768012119305,24.715,0,0,0,0,0,0,0,0,1,0,1,0,0,0
255.22,22,0,0,75,4,30,0,3.40293328796089,51.044,0,0,0,0,0,1,0,0,0,0,1,0,0,0
274.1,4,0,0,71,2,47,1,3.860563325907559,91.36666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0
480.82,21,0,1,75,1,69,0,6.410933247854223,240.41,1,1,0,0,1,0,0,0,0,0,1,0,0,0
72.32,2,0,0,37,1,55,1,1.954594541767715,36.16,0,0,0,1,1,0,0,0,0,0,0,0,1,0
154.86,14,0,0,85,1,22,0,1.821882331507267,77.43,0,0,0,0,0,0,0,0,1,1,0,0,0,0
96.86,14,0,0,81,2,44,0,1.1958024543728092,32.28666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0
101.66,14,0,0,50,2,51,0,2.033199959336001,33.88666666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0
298.81,8,1,0,55,2,30,0,5.432908992128928,99.60333333333334,1,1,0,0,0,0,1,0,0,0,0,1,0,0
68.24,1,0,0,75,3,23,1,0.9098666545351113,17.06,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79.2,23,0,0,83,2,59,0,0.954216855973291,26.400000000000002,0,0,0,0,0,0,0,1,0,0,1,0,0,0
134.93,6,0,0,27,4,28,0,4.997407222318251,26.986,0,0,0,1,1,0,0,0,0,0,0,1,0,0
305.99,1,0,0,94,1,47,1,3.2552127313275245,152.995,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14.56,12,0,0,97,0,37,0,0.15010309123605062,14.56,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40.24,2,0,0,83,3,61,1,0.48481927126723773,10.06,0,0,0,0,1,0,0,0,0,0,0,0,1,0
105.42,13,0,0,56,3,29,0,1.8824999663839292,26.355,0,0,0,0,0,0,1,0,0,1,0,0,0,0
144.54,19,0,0,71,2,67,0,2.035774619214442,48.18,0,0,0,0,0,0,0,1,0,0,1,0,0,0
182.68,17,1,0,39,0,51,0,4.684102443997373,182.68,1,1,0,1,0,1,0,0,0,1,0,0,0,0
137.21,7,0,0,63,0,21,0,2.177936473366088,137.21,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100.05,8,0,0,88,1,38,0,1.1369318052621387,50.025,0,0,0,0,0,0,0,0,1,0,0,1,0,0
274.89,11,0,0,53,2,47,0,5.186603675724459,91.63,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59.25,22,0,0,35,2,60,0,1.6928570944897974,19.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1.96,10,0,0,75,2,68,0,0.026133332984888895,0.6533333333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69.07,3,0,0,54,1,41,1,1.2790740503875175,34.535,0,0,0,0,0,0,0,0,1,0,0,0,1,0
87.39,19,1,0,99,1,64,0,0.8827272638108358,43.695,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5.78,4,1,0,45,3,46,1,0.12844444159012353,1.445,1,1,0,0,0,1,0,0,0,0,0,0,1,0
46.68,20,0,0,64,1,54,0,0.7293749886035158,23.34,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27.38,12,0,0,92,0,25,0,0.2976086924172968,27.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0
191.16,15,0,0,85,3,28,0,2.248941150012457,47.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0
162.63,6,0,0,37,5,49,0,4.395405286610668,27.105,0,0,0,1,0,0,0,0,1,0,0,1,0,0
56.81,11,0,0,78,0,37,0,0.7283333239957267,56.81,0,0,0,0,0,0,0,0,1,0,0,1,0,0
252.3,4,0,0,31,1,57,1,8.138709414880342,126.15,0,0,0,1,0,0,0,0,1,0,0,0,1,0
366.61,12,1,0,99,0,34,0,3.703131275725947,366.61,1,1,0,0,0,0,0,0,1,1,0,0,0,0
187.24,8,0,0,35,0,59,0,5.349714132865311,187.24,0,0,0,1,0,0,0,1,0,0,0,1,0,0
508.78,22,0,0,50,2,50,0,10.175599796488005,169.59333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,0
27.09,11,0,0,37,2,27,0,0.7321621423739962,9.03,0,0,0,1,0,1,0,0,0,0,0,1,0,0
452.48,18,0,0,39,3,32,0,11.602050984562796,113.12,0,0,0,1,1,0,0,0,0,0,1,0,0,0
13.56,23,0,0,75,3,31,0,0.18079999758933338,3.39,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3.7,11,0,0,56,3,58,0,0.06607142739158166,0.925,0,0,0,0,0,0,0,1,0,0,0,1,0,0
478.33,19,0,1,41,1,27,0,11.666585081302804,239.165,1,1,0,0,0,0,1,0,0,0,1,0,0,0
48.1,16,0,0,51,1,47,0,0.9431372364090739,24.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41.95,20,0,0,51,4,30,0,0.8225490034794314,8.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.25,2,0,0,86,2,61,1,0.1773255793334235,5.083333333333333,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.88,6,0,0,77,1,58,0,0.32311687892056,12.44,0,0,0,0,0,0,1,0,0,0,0,1,0,0
766.55,22,0,0,29,0,41,0,26.43275770921525,766.55,0,0,1,1,0,0,0,0,1,0,1,0,0,0
213.56,6,0,0,90,1,68,0,2.372888862523457,106.78,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24.51,13,0,0,85,1,54,0,0.2883529377840831,12.255,0,0,0,0,0,0,0,1,0,1,0,0,0,0
317.4,9,0,0,48,3,61,0,6.612499862239586,79.35,0,0,0,0,1,0,0,0,0,0,0,1,0,0
82.51,13,0,0,34,3,50,0,2.426764634506923,20.6275,0,0,0,1,0,1,0,0,0,1,0,0,0,0
557.66,8,0,0,57,0,60,0,9.783508600289323,557.66,0,0,1,0,0,0,0,1,0,0,0,1,0,0
66.36,5,0,0,54,6,32,1,1.2288888661316877,9.48,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.18,17,0,0,99,4,69,0,0.28464646177124786,5.636,0,0,0,0,0,0,1,0,0,1,0,0,0,0
73.53,14,0,0,25,5,31,0,2.9411998823520045,12.255,0,0,0,1,0,0,0,1,0,1,0,0,0,0
141.4,15,0,1,35,2,33,0,4.039999884571432,47.13333333333333,1,1,0,1,0,1,0,0,0,1,0,0,0,0
176.07,1,0,0,48,2,21,1,3.6681249235807307,58.69,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239.75,19,0,0,34,0,49,0,7.051470380839107,239.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0
72.97,4,1,0,45,3,65,1,1.6215555195209885,18.2425,1,1,0,0,0,0,1,0,0,0,0,0,1,0
33.77,1,0,1,88,2,30,1,0.38374999563920464,11.256666666666668,1,1,0,0,0,0,0,0,1,0,0,0,1,0
230.67,15,0,0,29,5,20,0,7.954137656753873,38.445,0,0,0,1,0,1,0,0,0,1,0,0,0,0
122.91,22,0,0,72,1,37,0,1.707083309623843,61.455,0,0,0,0,0,1,0,0,0,0,1,0,0,0
752.03,5,0,0,71,1,31,1,10.591971681803216,376.015,0,0,1,0,0,0,1,0,0,0,0,0,1,0
69.82,16,0,0,65,2,63,0,1.0741538296284026,23.27333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0
151.62,14,0,0,45,2,60,0,3.3693332584592612,50.54,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.96,14,0,0,78,0,50,0,0.025128204806048656,1.96,0,0,0,0,0,0,1,0,0,1,0,0,0,0
101.82,7,0,0,88,4,54,0,1.1570454413972109,20.363999999999997,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.41,20,0,1,49,4,34,0,2.0491836316493135,20.082,1,1,0,0,0,1,0,0,0,0,1,0,0,0
365.73,14,0,0,41,2,34,0,8.920243684872107,121.91000000000001,0,0,0,0,0,0,0,0,1,1,0,0,0,0
125.29,11,0,0,59,1,18,0,2.123559286041368,62.645,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45.55,10,0,0,26,2,29,0,1.7519230095414224,15.183333333333332,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1.67,14,0,0,31,3,55,0,0.053870966004162385,0.4175,0,0,0,1,0,0,0,1,0,1,0,0,0,0
203.49,14,0,0,61,3,63,0,3.335901584657351,50.8725,0,0,0,0,0,1,0,0,0,1,0,0,0,0
48.84,22,0,0,35,1,61,0,1.395428531559185,24.42,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5.94,13,0,0,41,1,47,0,0.14487804524687697,2.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0
162.8,9,0,0,50,3,27,0,3.2559999348800015,40.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
98.47,3,0,1,44,2,28,1,2.2379544945919436,32.82333333333333,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.56,5,0,0,94,2,51,1,0.29319148624264374,9.186666666666666,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4.64,19,0,0,75,1,34,0,0.06186666584177779,2.32,0,0,0,0,0,1,0,0,0,0,1,0,0,0
261.09,2,0,0,65,1,61,1,4.016769168972782,130.545,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52.21,11,0,0,64,2,31,0,0.8157812372534182,17.403333333333332,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111.26,19,0,0,74,3,68,0,1.5035134931957637,27.815,0,0,0,0,1,0,0,0,0,0,1,0,0,0
425.77,2,0,0,42,4,22,1,10.137380711014746,85.154,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34.86,10,0,0,40,1,28,0,0.8714999782125006,17.43,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27.62,10,0,0,65,6,32,0,0.42492307038579896,3.9457142857142857,0,0,0,0,0,0,0,1,0,0,0,1,0,0
47.36,1,0,0,45,2,28,1,1.0524444210567907,15.786666666666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0
522.48,10,0,0,97,2,55,0,5.386391697047508,174.16,0,0,1,0,0,1,0,0,0,0,0,1,0,0
323.74,17,1,0,45,1,46,0,7.1942220623506214,161.87,1,1,0,0,1,0,0,0,0,1,0,0,0,0
51.15,15,0,0,38,3,45,0,1.3460525961565106,12.7875,0,0,0,1,0,0,0,1,0,1,0,0,0,0
204.27,3,1,0,80,0,18,1,2.5533749680828133,204.27,1,1,0,0,0,0,0,0,1,0,0,0,1,0
548.04,1,0,0,45,2,40,1,12.178666396029636,182.67999999999998,0,0,1,0,0,1,0,0,0,0,0,0,1,0
597.94,9,0,0,56,4,47,0,10.677499809330362,119.58800000000001,0,0,1,0,0,0,0,0,1,0,0,1,0,0
116.81,11,0,0,79,4,48,0,1.4786075762201574,23.362000000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0
292.91,5,0,0,73,5,29,1,4.0124656984593745,48.818333333333335,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42.8,15,0,0,46,1,20,0,0.930434762381853,21.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0
125.17,11,0,0,77,2,58,0,1.62558439447293,41.723333333333336,0,0,0,0,0,0,1,0,0,0,0,1,0,0
313.47,20,1,0,71,4,23,0,4.415070360351122,62.694,1,1,0,0,0,0,1,0,0,0,1,0,0,0
46.76,5,0,0,56,3,68,1,0.834999985089286,11.69,0,0,0,0,0,0,0,0,1,0,0,0,1,0
205.18,13,0,1,41,2,55,0,5.004390121844144,68.39333333333333,1,1,0,0,0,0,0,1,0,1,0,0,0,0
87.09,9,1,0,40,2,44,0,2.1772499455687515,29.03,1,1,0,0,0,0,0,1,0,0,0,1,0,0
145.13,21,0,0,57,1,47,0,2.546140306208065,72.565,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105.05,7,0,0,69,2,43,0,1.52246374605125,35.016666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,0
153.4,20,0,0,59,1,33,0,2.5999999559322045,76.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13.15,5,0,0,62,2,19,1,0.21209677077263275,4.383333333333334,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53.49,21,1,0,50,6,62,0,1.0697999786040004,7.6414285714285715,1,1,0,0,0,0,1,0,0,0,1,0,0,0
454.34,21,0,0,28,2,37,0,16.226427991913283,151.44666666666666,0,0,0,1,0,0,0,1,0,0,1,0,0,0
150.06,23,0,0,33,1,55,0,4.547272589476589,75.03,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9.66,16,0,0,98,0,21,0,0.09857142756559768,9.66,0,0,0,0,0,1,0,0,0,1,0,0,0,0
128.48,11,0,0,83,0,65,0,1.547951788578894,128.48,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.83,12,0,0,79,5,35,0,0.26367088273834327,3.4716666666666662,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76.42,5,0,0,50,5,27,1,1.5283999694320007,12.736666666666666,0,0,0,0,0,0,1,0,0,0,0,0,1,0
349.19,5,0,0,69,2,29,1,5.060724564337325,116.39666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.56,22,0,0,61,3,39,0,0.025573770072561147,0.39,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14.25,6,1,0,94,1,31,0,0.1515957430681304,7.125,1,1,0,0,0,1,0,0,0,0,0,1,0,0
136.26,0,0,0,52,2,28,1,2.6203845649926043,45.419999999999995,0,0,0,0,0,0,0,0,1,0,0,0,1,0
77.43,1,0,1,41,3,56,1,1.8885365393039872,19.3575,1,1,0,0,1,0,0,0,0,0,0,0,1,0
115.58,22,0,0,97,0,27,0,1.191546379468594,115.58,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45.74,22,0,1,66,2,57,0,0.6930302925298442,15.246666666666668,1,1,0,0,1,0,0,0,0,0,1,0,0,0
372.41,22,0,0,40,4,19,0,9.310249767243757,74.482,0,0,0,0,0,0,1,0,0,0,1,0,0,0
162.06,10,0,0,91,5,41,0,1.7808791013090208,27.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91.05,14,0,0,52,5,45,0,1.7509615047892018,15.174999999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0
172.0,2,0,1,56,5,24,1,3.071428516581634,28.666666666666668,1,1,0,0,0,0,0,1,0,0,0,0,1,1
27.67,1,0,0,36,1,45,1,0.7686110897608032,13.835,0,0,0,1,1,0,0,0,0,0,0,0,1,0
87.88,1,0,0,63,4,53,1,1.394920612779038,17.576,0,0,0,0,0,0,0,0,1,0,0,0,1,0
198.77,10,0,1,91,2,62,0,2.184285690282575,66.25666666666667,1,1,0,0,0,0,0,1,0,0,0,1,0,0
97.82,19,0,0,48,2,29,0,2.0379166242100704,32.60666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0,0
368.28,14,0,0,52,2,44,0,7.08230755610947,122.75999999999999,0,0,0,0,0,1,0,0,0,1,0,0,0,0
200.59,23,0,0,83,1,23,0,2.416746958834374,100.295,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52.31,9,0,0,66,1,35,0,0.7925757455670343,26.155,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42.58,18,0,0,42,1,58,0,1.0138094996712024,21.29,0,0,0,0,0,0,1,0,0,0,1,0,0,0
48.96,20,0,0,74,2,26,0,0.661621612680789,16.32,0,0,0,0,0,0,1,0,0,0,1,0,0,0
89.42,4,1,0,58,3,20,1,1.5417241113495843,22.355,1,1,0,0,0,0,0,1,0,0,0,0,1,0
81.77,16,0,0,40,3,52,0,2.0442499488937513,20.4425,0,0,0,0,1,0,0,0,0,1,0,0,0,0
220.5,2,0,0,48,5,48,1,4.593749904296877,36.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0
93.03,2,0,1,79,0,44,1,1.177594921802596,93.03,1,1,0,0,0,0,1,0,0,0,0,0,1,0
465.51,20,0,0,71,5,28,0,6.556478780894665,77.585,0,0,0,0,0,0,0,1,0,0,1,0,0,0
122.55,6,0,0,85,1,29,0,1.4417646889204154,61.275,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1097.38,21,0,0,27,4,19,0,40.643702198381405,219.47600000000003,0,0,1,1,1,0,0,0,0,0,1,0,0,0
120.24,18,0,0,36,1,20,0,3.339999907222225,60.12,0,0,0,1,0,0,0,0,1,0,1,0,0,0
540.89,11,0,0,92,4,18,0,5.87923906653001,108.178,0,0,1,0,0,1,0,0,0,0,0,1,0,0
44.32,16,0,0,38,1,64,0,1.1663157587811643,22.16,0,0,0,1,0,0,0,0,1,1,0,0,0,0
22.64,9,0,0,99,5,48,0,0.22868686637690036,3.7733333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0
114.83,17,1,0,32,0,60,0,3.588437387861332,114.83,1,1,0,1,0,0,0,0,1,1,0,0,0,0
110.15,22,0,0,78,2,57,0,1.4121794690746223,36.71666666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0
636.38,10,0,0,97,4,37,0,6.560618489065789,127.276,0,0,1,0,1,0,0,0,0,0,0,1,0,0
69.61,0,0,1,95,2,23,1,0.7327368343922439,23.203333333333333,1,1,0,0,0,1,0,0,0,0,0,0,1,0
34.59,4,0,0,52,2,65,1,0.6651922949001483,11.530000000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.14,13,0,0,92,2,26,0,0.4036956477859169,12.38,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11.34,23,0,0,96,1,32,0,0.11812499876953127,5.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0
176.39,14,0,0,94,2,30,0,1.876489341739475,58.79666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.08,18,0,0,98,2,57,0,0.03142857110787173,1.0266666666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14.9,22,0,0,32,3,54,0,0.46562498544921926,3.725,0,0,0,1,0,0,0,0,1,0,1,0,0,0
300.7,23,0,0,81,1,32,0,3.712345633180918,150.35,0,0,0,0,0,0,1,0,0,0,1,0,0,0
331.5,4,0,0,95,5,26,1,3.4894736474792247,55.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50.52,9,0,0,45,3,36,0,1.1226666417185192,12.63,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112.34,4,0,0,42,1,53,1,2.6747618410770992,56.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0
91.4,8,0,0,89,2,54,0,1.0269662805958846,30.46666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104.61,8,0,0,34,1,32,0,3.0767646153892763,52.305,0,0,0,1,0,0,0,1,0,0,0,1,0,0
506.19,8,0,0,45,4,48,0,11.248666416696302,101.238,0,0,1,0,0,1,0,0,0,0,0,1,0,0
186.12,5,0,0,63,1,43,1,2.9542856673922913,93.06,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120.3,17,0,0,69,3,22,0,1.7434782356017646,30.075,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100.7,2,0,0,95,1,38,1,1.0599999888421054,50.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0
246.86,8,0,0,90,2,32,0,2.7428888584123463,82.28666666666668,0,0,0,0,0,0,1,0,0,0,0,1,0,0
186.56,22,0,0,67,1,45,0,2.784477570380932,93.28,0,0,0,0,0,0,0,1,0,0,1,0,0,0
116.44,11,0,1,65,1,29,0,1.7913845878248524,58.22,1,1,0,0,0,0,1,0,0,0,0,1,0,0
254.24,5,0,0,67,2,43,1,3.794626809035421,84.74666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.49,18,0,1,74,1,49,0,0.1687837815029219,6.245,1,1,0,0,1,0,0,0,0,0,1,0,0,0
123.6,19,1,1,83,1,32,0,1.4891566085643781,61.8,1,2,0,0,0,0,0,0,1,0,1,0,0,0
950.41,1,0,1,70,2,60,1,13.577285520324493,316.80333333333334,1,1,1,0,0,0,0,0,1,0,0,0,1,1
1087.95,11,0,0,52,1,66,0,20.922114982267022,543.975,0,0,1,0,0,1,0,0,0,0,0,1,0,0
264.15,13,0,0,98,2,48,0,2.6954081357611415,88.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0
151.87,12,0,0,71,1,28,0,2.139014054380084,75.935,0,0,0,0,0,0,0,0,1,1,0,0,0,0
167.17,17,0,0,98,5,22,0,1.7058163091243232,27.861666666666665,0,0,0,0,0,0,0,1,0,1,0,0,0,0
494.62,7,0,1,59,3,62,0,8.383389688417124,123.655,1,1,0,0,0,0,1,0,0,0,0,1,0,0
23.9,6,0,0,70,1,67,0,0.3414285665510205,11.95,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37.96,21,0,0,58,1,54,0,0.6544827473365044,18.98,0,0,0,0,0,1,0,0,0,0,1,0,0,0
47.48,13,0,0,99,1,54,0,0.479595954751556,23.74,0,0,0,0,0,0,0,1,0,1,0,0,0,0
212.49,15,1,0,74,4,38,0,2.871486447682616,42.498000000000005,1,1,0,0,1,0,0,0,0,1,0,0,0,0
55.43,15,0,0,65,1,22,0,0.8527692176497044,27.715,0,0,0,0,0,0,1,0,0,1,0,0,0,0
78.2,3,0,0,78,1,24,1,1.0025640897107169,39.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55.39,10,0,0,63,5,64,0,0.8792063352506931,9.231666666666667,0,0,0,0,0,0,0,0,1,0,0,1,0,0
176.41,19,0,0,80,4,68,0,2.205124972435938,35.282,0,0,0,0,0,0,0,1,0,0,1,0,0,0
199.1,0,0,0,34,3,53,1,5.855882180709348,49.775,0,0,0,1,0,1,0,0,0,0,0,0,1,0
358.56,14,0,0,37,1,50,0,9.690810548897012,179.28,0,0,0,1,0,0,1,0,0,1,0,0,0,0
85.25,18,1,0,51,0,49,0,1.6715685946751258,85.25,1,1,0,0,0,0,1,0,0,0,1,0,0,0
83.17,22,1,0,58,2,54,0,1.4339654925178364,27.723333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0
7.13,11,0,1,28,2,19,0,0.2546428480484697,2.3766666666666665,1,1,0,1,0,0,0,1,0,0,0,1,0,0
675.6,6,0,0,56,2,68,0,12.064285498852046,225.20000000000002,0,0,1,0,0,1,0,0,0,0,0,1,0,0
46.49,4,0,0,33,0,37,1,1.4087878360973385,46.49,0,0,0,1,0,0,1,0,0,0,0,0,1,0
140.89,19,0,0,56,1,18,0,2.5158928122161996,70.445,0,0,0,0,0,0,1,0,0,0,1,0,0,0
74.1,16,0,0,29,3,54,0,2.5551723256837127,18.525,0,0,0,1,0,0,1,0,0,1,0,0,0,0
19.26,3,0,0,75,2,26,1,0.25679999657600006,6.420000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0
206.89,22,0,0,56,1,26,0,3.69446421974171,103.445,0,0,0,0,0,1,0,0,0,0,1,0,0,0
